;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
UF;Rodovia;km inicial;km final;Extensão (km);Data;Latitude;Longitude;ICMNP;
MT;BR-174;56,000;55,000;1,000;25/07/2023;-16,2585075;-57,6736223;42,500;
MT;BR-174;55,000;54,000;1,000;25/07/2023;-16,2585075;-57,6736223;26,250;
MT;BR-174;54,000;53,000;1,000;25/07/2023;-16,2585075;-57,6736223;11,250;
MT;BR-174;53,000;52,000;1,000;25/07/2023;-16,2585075;-57,6736223;12,500;
MT;BR-174;52,000;51,000;1,000;25/07/2023;-16,2966522;-57,6742087;10,000;
MT;BR-174;51,000;50,000;1,000;25/07/2023;-16,2987988;-57,6738214;35,000;
MT;BR-174;50,000;49,000;1,000;25/07/2023;-16,2987988;-57,6738214;42,500;
MT;BR-174;49,000;48,000;1,000;25/07/2023;-16,2987988;-57,6738214;20,000;
MT;BR-174;48,000;47,000;1,000;25/07/2023;-16,2987988;-57,6738214;68,750;
MT;BR-174;47,000;46,000;1,000;25/07/2023;-16,3194652;-57,7064461;68,750;
MT;BR-174;46,000;45,000;1,000;25/07/2023;-16,3194652;-57,7064461;65,000;
MT;BR-174;45,000;44,000;1,000;25/07/2023;-16,3194652;-57,7064461;53,750;
MT;BR-174;44,000;43,000;1,000;25/07/2023;-16,3194652;-57,7064461;50,000;
MT;BR-174;43,000;42,000;1,000;25/07/2023;-16,3194652;-57,7064461;35,000;
MT;BR-174;42,000;41,000;1,000;25/07/2023;-16,3194652;-57,7064461;50,000;
MT;BR-174;41,000;40,000;1,000;25/07/2023;-16,3619975;-57,7237868;68,750;
MT;BR-174;40,000;39,000;1,000;25/07/2023;-16,3619975;-57,7237868;70,000;
MT;BR-174;39,000;38,000;1,000;25/07/2023;-16,3619975;-57,7237868;50,000;
MT;BR-174;38,000;37,000;1,000;25/07/2023;-16,3619975;-57,7237868;65,000;
MT;BR-174;37,000;36,000;1,000;25/07/2023;-16,3619975;-57,7237868;50,000;
MT;BR-174;36,000;35,000;1,000;25/07/2023;-16,3619975;-57,7237868;53,750;
MT;BR-174;35,000;34,000;1,000;25/07/2023;-16,3619975;-57,7237868;61,250;
MT;BR-174;34,000;33,000;1,000;25/07/2023;-16,3619975;-57,7237868;50,000;
MT;BR-174;33,000;32,000;1,000;25/07/2023;-16,3619975;-57,7237868;43,750;
MT;BR-174;32,000;31,000;1,000;25/07/2023;-16,4379068;-57,7452877;72,500;
MT;BR-174;31,000;30,000;1,000;25/07/2023;-16,4379068;-57,7452877;62,500;
MT;BR-174;30,000;29,000;1,000;25/07/2023;-16,4379068;-57,7452877;68,750;
MT;BR-174;29,000;28,000;1,000;25/07/2023;-16,4379068;-57,7452877;46,250;
MT;BR-174;28,000;27,000;1,000;25/07/2023;-16,4379068;-57,7452877;27,500;
MT;BR-174;27,000;26,000;1,000;25/07/2023;-16,4379068;-57,7452877;57,500;
MT;BR-174;26,000;25,000;1,000;25/07/2023;-16,4885241;-57,7537543;48,750;
MT;BR-174;25,000;24,000;1,000;25/07/2023;-16,4885241;-57,7537543;53,750;
MT;BR-174;24,000;23,000;1,000;25/07/2023;-16,4885241;-57,7537543;50,000;
MT;BR-174;23,000;22,000;1,000;25/07/2023;-16,4885241;-57,7537543;46,250;
MT;BR-174;22,000;21,000;1,000;25/07/2023;-16,5199295;-57,7689336;56,250;
MT;BR-174;21,000;20,000;1,000;25/07/2023;-16,5199295;-57,7689336;61,250;
MT;BR-174;20,000;19,000;1,000;25/07/2023;-16,5269556;-57,76423;65,000;
MT;BR-174;19,000;18,000;1,000;25/07/2023;-16,5269556;-57,76423;48,750;
MT;BR-174;18,000;17,000;1,000;25/07/2023;-16,5269556;-57,76423;35,000;
MT;BR-174;17,000;16,000;1,000;25/07/2023;-16,5269556;-57,76423;35,000;
MT;BR-174;16,000;15,000;1,000;25/07/2023;-16,5269556;-57,76423;35,000;
MT;BR-174;15,000;14,000;1,000;25/07/2023;-16,5269556;-57,76423;27,500;
MT;BR-174;14,000;13,000;1,000;25/07/2023;-16,5269556;-57,76423;38,750;
MT;BR-174;13,000;12,000;1,000;25/07/2023;-16,5269556;-57,76423;35,000;
MT;BR-174;12,000;11,000;1,000;25/07/2023;-16,5269556;-57,76423;42,500;
MT;BR-174;11,000;10,000;1,000;25/07/2023;-16,5269556;-57,76423;41,250;
MT;BR-174;10,000;9,000;1,000;25/07/2023;-16,5269556;-57,76423;42,500;
MT;BR-174;9,000;8,000;1,000;25/07/2023;-16,5269556;-57,76423;35,000;
MT;BR-174;8,000;7,000;1,000;25/07/2023;-16,5269556;-57,76423;47,500;
MT;BR-174;7,000;6,000;1,000;25/07/2023;-16,5269556;-57,76423;60,000;
MT;BR-174;6,000;5,000;1,000;25/07/2023;-16,5269556;-57,76423;57,500;
MT;BR-174;5,000;4,000;1,000;25/07/2023;-16,5269556;-57,76423;50,000;
MT;BR-174;4,000;3,000;1,000;25/07/2023;-16,5269556;-57,76423;42,500;
MT;BR-174;3,000;2,000;1,000;25/07/2023;-16,5269556;-57,76423;53,750;
MT;BR-174;2,000;1,000;1,000;25/07/2023;-16,5269556;-57,76423;31,250;
MT;BR-174;1,000;0,000;1,000;25/07/2023;-16,5269556;-57,76423;37,500;
AP;BR-210;193,000;194,000;1,000;25/07/2023;0,85511606;-52,0247836;47,500;
AP;BR-210;194,000;195,000;1,000;25/07/2023;0,85511606;-52,0247836;56,250;
AP;BR-210;195,000;196,000;1,000;25/07/2023;0,85511606;-52,0247836;57,500;
AP;BR-210;196,000;197,000;1,000;25/07/2023;0,85511606;-52,0247836;57,500;
AP;BR-210;197,000;198,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;198,000;199,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;199,000;200,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;200,000;201,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;201,000;202,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;202,000;203,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;203,000;204,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;204,000;205,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;205,000;206,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;206,000;207,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;207,000;208,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;208,000;209,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;209,000;210,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;210,000;211,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;211,000;212,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;212,000;213,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;213,000;214,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;214,000;215,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;215,000;216,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;216,000;217,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;217,000;218,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;218,000;219,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;219,000;220,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;220,000;221,000;1,000;25/07/2023;0,85511606;-52,0247836;2,500;
AP;BR-210;221,000;222,000;1,000;25/07/2023;0,85511606;-52,0247836;43,750;
AP;BR-210;222,000;223,000;1,000;25/07/2023;0,85511606;-52,0247836;58,750;
AP;BR-210;223,000;224,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;224,000;225,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;225,000;226,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;226,000;227,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;227,000;228,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;228,000;229,000;1,000;25/07/2023;0,85511606;-52,0247836;58,750;
AP;BR-210;229,000;230,000;1,000;25/07/2023;0,85511606;-52,0247836;57,500;
AP;BR-210;230,000;231,000;1,000;25/07/2023;0,85511606;-52,0247836;62,500;
AP;BR-210;231,000;232,000;1,000;25/07/2023;0,85511606;-52,0247836;66,250;
AP;BR-210;232,000;233,000;1,000;25/07/2023;0,85511606;-52,0247836;70,000;
AP;BR-210;233,000;234,000;1,000;25/07/2023;0,85511606;-52,0247836;62,500;
AP;BR-210;234,000;235,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;235,000;236,000;1,000;25/07/2023;0,85511606;-52,0247836;62,500;
AP;BR-210;236,000;237,000;1,000;25/07/2023;0,85511606;-52,0247836;66,250;
AP;BR-210;237,000;238,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;238,000;239,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;239,000;240,000;1,000;25/07/2023;0,85511606;-52,0247836;66,250;
AP;BR-210;240,000;241,000;1,000;25/07/2023;0,85511606;-52,0247836;66,250;
AP;BR-210;241,000;242,000;1,000;25/07/2023;0,85511606;-52,0247836;58,750;
AP;BR-210;242,000;243,000;1,000;25/07/2023;0,85511606;-52,0247836;58,750;
AP;BR-210;243,000;244,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;244,000;245,000;1,000;25/07/2023;0,85511606;-52,0247836;66,250;
AP;BR-210;245,000;246,000;1,000;25/07/2023;0,85511606;-52,0247836;62,500;
AP;BR-210;246,000;247,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;247,000;248,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;248,000;249,000;1,000;25/07/2023;0,85511606;-52,0247836;58,750;
AP;BR-210;249,000;250,000;1,000;25/07/2023;0,85511606;-52,0247836;52,500;
AP;BR-210;250,000;251,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;251,000;252,000;1,000;25/07/2023;0,85511606;-52,0247836;48,750;
AP;BR-210;252,000;253,000;1,000;25/07/2023;0,85511606;-52,0247836;58,750;
AP;BR-210;253,000;254,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;254,000;255,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;255,000;256,000;1,000;25/07/2023;0,85511606;-52,0247836;56,250;
AP;BR-210;256,000;257,000;1,000;25/07/2023;0,85511606;-52,0247836;61,250;
AP;BR-210;257,000;258,000;1,000;25/07/2023;0,85511606;-52,0247836;61,250;
AP;BR-210;258,000;259,000;1,000;25/07/2023;0,85511606;-52,0247836;57,500;
AP;BR-210;259,000;260,000;1,000;25/07/2023;0,85511606;-52,0247836;57,500;
AP;BR-210;260,000;261,000;1,000;25/07/2023;0,85511606;-52,0247836;57,500;
AP;BR-210;261,000;262,000;1,000;25/07/2023;0,85511606;-52,0247836;50,000;
AP;BR-210;262,000;263,000;1,000;25/07/2023;0,85511606;-52,0247836;30,000;
AP;BR-210;263,000;264,000;1,000;25/07/2023;0,85511606;-52,0247836;56,250;
AP;BR-210;264,000;265,000;1,000;25/07/2023;0,85511606;-52,0247836;37,500;
AP;BR-210;265,000;266,000;1,000;25/07/2023;0,85511606;-52,0247836;33,750;
AP;BR-210;266,000;267,000;1,000;25/07/2023;0,85511606;-52,0247836;53,750;
AP;BR-210;267,000;268,000;1,000;25/07/2023;0,85511606;-52,0247836;30,000;
AP;BR-210;268,000;269,000;1,000;25/07/2023;0,85511606;-52,0247836;42,500;
AP;BR-210;269,000;270,000;1,000;25/07/2023;0,85511606;-52,0247836;30,000;
AP;BR-210;270,000;271,000;1,000;25/07/2023;0,85511606;-52,0247836;55,000;
AP;BR-210;271,000;272,000;1,000;25/07/2023;0,85511606;-52,0247836;48,750;
AP;BR-210;272,000;273,000;1,000;25/07/2023;0,85511606;-52,0247836;36,250;
AP;BR-210;273,000;274,000;1,000;25/07/2023;0,85511606;-52,0247836;53,750;
AP;BR-210;274,000;275,000;1,000;25/07/2023;0,85511606;-52,0247836;42,500;
AP;BR-210;275,000;276,000;1,000;25/07/2023;0,85511606;-52,0247836;46,250;
AP;BR-210;276,000;277,000;1,000;25/07/2023;0,85511606;-52,0247836;61,250;
AP;BR-210;277,000;278,000;1,000;25/07/2023;0,85511606;-52,0247836;42,500;
AP;BR-210;278,000;279,000;1,000;25/07/2023;0,85511606;-52,0247836;50,000;
AP;BR-210;279,000;280,000;1,000;25/07/2023;0,85511606;-52,0247836;41,250;
AP;BR-210;280,000;281,000;1,000;25/07/2023;0,85511606;-52,0247836;46,250;
AP;BR-210;281,000;282,000;1,000;25/07/2023;0,85511606;-52,0247836;50,000;
AP;BR-210;282,000;283,000;1,000;25/07/2023;0,85511606;-52,0247836;40,000;
AP;BR-210;283,000;284,000;1,000;25/07/2023;0,85511606;-52,0247836;65,000;
AP;BR-210;284,000;285,000;1,000;25/07/2023;0,85511606;-52,0247836;50,000;
AP;BR-210;285,000;286,000;1,000;25/07/2023;0,85511606;-52,0247836;58,750;
AP;BR-210;286,000;287,000;1,000;25/07/2023;0,85511606;-52,0247836;57,500;
AP;BR-210;287,000;288,000;1,000;25/07/2023;0,85511606;-52,0247836;53,750;
AP;BR-210;288,000;289,000;1,000;25/07/2023;0,85511606;-52,0247836;62,500;
AP;BR-210;289,000;290,000;1,000;25/07/2023;0,85511606;-52,0247836;65,000;
AP;BR-210;290,000;291,000;1,000;25/07/2023;0,85511606;-52,0247836;48,750;
AP;BR-210;291,000;292,000;1,000;25/07/2023;0,85511606;-52,0247836;42,500;
AP;BR-210;292,000;293,000;1,000;25/07/2023;0,85511606;-52,0247836;42,500;
AP;BR-210;293,000;294,000;1,000;25/07/2023;0,85511606;-52,0247836;41,250;
AP;BR-210;294,000;295,000;1,000;25/07/2023;0,85511606;-52,0247836;41,250;
AP;BR-210;295,000;296,000;1,000;25/07/2023;0,85511606;-52,0247836;36,250;
AP;BR-210;296,000;297,000;1,000;25/07/2023;0,85511606;-52,0247836;42,500;
AP;BR-210;297,000;298,000;1,000;25/07/2023;0,85511606;-52,0247836;30,000;
AP;BR-210;298,000;299,000;1,000;25/07/2023;0,85511606;-52,0247836;50,000;
AP;BR-210;299,000;300,000;1,000;25/07/2023;0,85511606;-52,0247836;50,000;
AP;BR-210;300,000;301,000;1,000;25/07/2023;0,85511606;-52,0247836;50,000;
AP;BR-210;301,000;302,000;1,000;25/07/2023;0,85511606;-52,0247836;50,000;
AP;BR-210;302,000;303,000;1,000;25/07/2023;0,85511606;-52,0247836;50,000;
AP;BR-210;303,000;304,000;1,000;25/07/2023;0,85511606;-52,0247836;50,000;
AP;BR-210;304,000;305,200;1,200;25/07/2023;0,85511606;-52,0247836;50,000;
PA;BR-230;1154,600;1155,000;0,400;26/07/2023;-4,25836731;-55,9976789;7,500;
PA;BR-230;1155,000;1156,000;1,000;26/07/2023;-4,25836731;-55,9976789;7,500;
PA;BR-230;1156,000;1157,000;1,000;26/07/2023;-4,25836731;-55,9976789;7,500;
PA;BR-230;1157,000;1158,000;1,000;26/07/2023;-4,25836731;-55,9976789;30,000;
PA;BR-230;1158,000;1159,000;1,000;26/07/2023;-4,25836731;-55,9976789;30,000;
PA;BR-230;1159,000;1160,000;1,000;26/07/2023;-4,25836731;-55,9976789;30,000;
PA;BR-230;1160,000;1161,000;1,000;26/07/2023;-4,25836731;-55,9976789;31,250;
PA;BR-230;1161,000;1162,000;1,000;26/07/2023;-4,25836731;-55,9976789;2,500;
PA;BR-230;1162,000;1163,000;1,000;26/07/2023;-4,25836731;-55,9976789;38,750;
PA;BR-230;1163,000;1164,000;1,000;26/07/2023;-4,25836731;-55,9976789;30,000;
PA;BR-230;1164,000;1165,000;1,000;26/07/2023;-4,25836731;-55,9976789;37,500;
PA;BR-230;1165,000;1166,000;1,000;26/07/2023;-4,25836731;-55,9976789;31,250;
PA;BR-230;1166,000;1167,000;1,000;26/07/2023;-4,25836731;-55,9976789;31,250;
PA;BR-230;1167,000;1168,000;1,000;26/07/2023;-4,25836731;-55,9976789;38,750;
PA;BR-230;1168,000;1169,000;1,000;26/07/2023;-4,25836731;-55,9976789;31,250;
PA;BR-230;1169,000;1170,000;1,000;26/07/2023;-4,25836731;-55,9976789;38,750;
PA;BR-230;1170,000;1171,000;1,000;26/07/2023;-4,25836731;-55,9976789;31,250;
PA;BR-230;1171,000;1172,000;1,000;26/07/2023;-4,25836731;-55,9976789;31,250;
PA;BR-230;1172,000;1173,000;1,000;26/07/2023;-4,25836731;-55,9976789;35,000;
PA;BR-230;1173,000;1174,000;1,000;26/07/2023;-4,25836731;-55,9976789;31,250;
PA;BR-230;1174,000;1175,000;1,000;26/07/2023;-4,25836731;-55,9976789;30,000;
PA;BR-230;1175,000;1176,000;1,000;26/07/2023;-4,25836731;-55,9976789;36,250;
PA;BR-230;1176,000;1177,000;1,000;26/07/2023;-4,25836731;-55,9976789;37,500;
PA;BR-230;1177,000;1178,000;1,000;26/07/2023;-4,25836731;-55,9976789;31,250;
PA;BR-230;1178,000;1179,000;1,000;26/07/2023;-4,25836731;-55,9976789;35,000;
PA;BR-230;1179,000;1180,000;1,000;26/07/2023;-4,25836731;-55,9976789;36,250;
PA;BR-230;1180,000;1181,000;1,000;26/07/2023;-4,25836731;-55,9976789;36,250;
PA;BR-230;1181,000;1182,000;1,000;26/07/2023;-4,25836731;-55,9976789;36,250;
PA;BR-230;1182,000;1183,000;1,000;26/07/2023;-4,25836731;-55,9976789;35,000;
PA;BR-230;1183,000;1184,000;1,000;26/07/2023;-4,25836731;-55,9976789;36,250;
PA;BR-230;1184,000;1185,000;1,000;26/07/2023;-4,25836731;-55,9976789;36,250;
PA;BR-230;1185,000;1186,000;1,000;26/07/2023;-4,25836731;-55,9976789;36,250;
PA;BR-230;1186,000;1187,000;1,000;26/07/2023;-4,25836731;-55,9976789;36,250;
PA;BR-230;1187,000;1188,000;1,000;26/07/2023;-4,25836731;-55,9976789;31,250;
PA;BR-230;1188,000;1189,000;1,000;26/07/2023;-4,25836731;-55,9976789;18,750;
PA;BR-230;1189,000;1190,000;1,000;26/07/2023;-4,25836731;-55,9976789;17,500;
PA;BR-230;1190,000;1191,000;1,000;26/07/2023;-4,25836731;-55,9976789;7,500;
PA;BR-230;1191,000;1192,000;1,000;26/07/2023;-4,25836731;-55,9976789;18,750;
PA;BR-230;1192,000;1193,000;1,000;26/07/2023;-4,2823909;-55,9489102;18,750;
PA;BR-230;1193,000;1194,000;1,000;26/07/2023;-4,2823909;-55,9489102;23,750;
PA;BR-230;1194,000;1195,000;1,000;26/07/2023;-4,2823909;-55,9489102;17,500;
PA;BR-230;1195,000;1196,000;1,000;26/07/2023;-4,2823909;-55,9489102;8,750;
PA;BR-230;1196,000;1197,000;1,000;26/07/2023;-4,2823909;-55,9489102;17,500;
PA;BR-230;1197,000;1198,000;1,000;26/07/2023;-4,2823909;-55,9489102;18,750;
PA;BR-230;1198,000;1199,000;1,000;26/07/2023;-4,2823909;-55,9489102;8,750;
PA;BR-230;1199,000;1200,000;1,000;26/07/2023;-4,2823909;-55,9489102;17,500;
PA;BR-230;1200,000;1201,000;1,000;26/07/2023;-4,2823909;-55,9489102;26,250;
PA;BR-230;1201,000;1202,000;1,000;26/07/2023;-4,2823909;-55,9489102;43,750;
PA;BR-230;1202,000;1203,000;1,000;26/07/2023;-4,2823909;-55,9489102;23,750;
PA;BR-230;1203,000;1204,000;1,000;26/07/2023;-4,2823909;-55,9489102;38,750;
PA;BR-230;1204,000;1205,000;1,000;26/07/2023;-4,2823909;-55,9489102;31,250;
PA;BR-230;1205,000;1206,000;1,000;26/07/2023;-4,2823909;-55,9489102;31,250;
PA;BR-230;1206,000;1207,000;1,000;26/07/2023;-4,2823909;-55,9489102;18,750;
PA;BR-230;1207,000;1208,000;1,000;26/07/2023;-4,2823909;-55,9489102;18,750;
PA;BR-230;1208,000;1209,000;1,000;26/07/2023;-4,2823909;-55,9489102;18,750;
PA;BR-230;1209,000;1210,000;1,000;26/07/2023;-4,2823909;-55,9489102;31,250;
PA;BR-230;1210,000;1211,000;1,000;26/07/2023;-4,2823909;-55,9489102;18,750;
PA;BR-230;1211,000;1212,000;1,000;26/07/2023;-4,2823909;-55,9489102;36,250;
PA;BR-230;1212,000;1213,000;1,000;26/07/2023;-4,2823909;-55,9489102;23,750;
PA;BR-230;1213,000;1214,000;1,000;26/07/2023;-4,2823909;-55,9489102;23,750;
PA;BR-230;1214,000;1215,000;1,000;26/07/2023;-4,2823909;-55,9489102;18,750;
PA;BR-230;1215,000;1216,000;1,000;26/07/2023;-4,2823909;-55,9489102;18,750;
PA;BR-230;1216,000;1217,000;1,000;26/07/2023;-4,2823909;-55,9489102;23,750;
PA;BR-230;1217,000;1218,000;1,000;26/07/2023;-4,2823909;-55,9489102;3,750;
PA;BR-230;1218,000;1219,000;1,000;26/07/2023;-4,2823909;-55,9489102;31,250;
PA;BR-230;1219,000;1220,000;1,000;26/07/2023;-4,2823909;-55,9489102;43,750;
PA;BR-230;1220,000;1221,000;1,000;26/07/2023;-4,2823909;-55,9489102;31,250;
PA;BR-230;1221,000;1222,000;1,000;26/07/2023;-4,2823909;-55,9489102;22,500;
PA;BR-230;1222,000;1223,000;1,000;26/07/2023;-4,2823909;-55,9489102;7,500;
PA;BR-230;1223,000;1224,000;1,000;26/07/2023;-4,2823909;-55,9489102;7,500;
PA;BR-230;1224,000;1225,000;1,000;26/07/2023;-4,2823909;-55,9489102;36,250;
PA;BR-230;1225,000;1226,000;1,000;26/07/2023;-4,2823909;-55,9489102;18,750;
PA;BR-230;1226,000;1227,000;1,000;26/07/2023;-4,2823909;-55,9489102;31,250;
PA;BR-230;1227,000;1228,000;1,000;26/07/2023;-4,2823909;-55,9489102;36,250;
PA;BR-230;1228,000;1229,000;1,000;26/07/2023;-4,2823909;-55,9489102;36,250;
PA;BR-230;1229,000;1230,000;1,000;26/07/2023;-4,2823909;-55,9489102;23,750;
PA;BR-230;1230,000;1231,000;1,000;26/07/2023;-4,2823909;-55,9489102;36,250;
PA;BR-230;1231,000;1232,000;1,000;26/07/2023;-4,2823909;-55,9489102;18,750;
PA;BR-230;1232,000;1233,000;1,000;26/07/2023;-4,2823909;-55,9489102;36,250;
PA;BR-230;1233,000;1234,000;1,000;26/07/2023;-4,2823909;-55,9489102;36,250;
PA;BR-230;1234,000;1235,000;1,000;26/07/2023;-4,2823909;-55,9489102;36,250;
PA;BR-230;1235,000;1236,000;1,000;26/07/2023;-4,2823909;-55,9489102;31,250;
PA;BR-230;1236,000;1237,000;1,000;26/07/2023;-4,2823909;-55,9489102;35,000;
PA;BR-230;1237,000;1238,000;1,000;26/07/2023;-4,2823909;-55,9489102;23,750;
PA;BR-230;1238,000;1239,000;1,000;26/07/2023;-4,2823909;-55,9489102;8,750;
PA;BR-230;1239,000;1240,000;1,000;26/07/2023;-4,2823909;-55,9489102;38,750;
PA;BR-230;1240,000;1241,000;1,000;26/07/2023;-4,2823909;-55,9489102;35,000;
PA;BR-230;1241,000;1242,000;1,000;26/07/2023;-4,2823909;-55,9489102;36,250;
PA;BR-230;1242,000;1243,000;1,000;26/07/2023;-4,2823909;-55,9489102;35,000;
PA;BR-230;1243,000;1244,000;1,000;26/07/2023;-4,2823909;-55,9489102;31,250;
PA;BR-230;1244,000;1245,000;1,000;26/07/2023;-4,2823909;-55,9489102;31,250;
PA;BR-230;1245,000;1246,000;1,000;26/07/2023;-4,2823909;-55,9489102;36,250;
PA;BR-230;1246,000;1247,000;1,000;26/07/2023;-4,2823909;-55,9489102;36,250;
PA;BR-230;1247,000;1248,000;1,000;26/07/2023;-4,2823909;-55,9489102;35,000;
PA;BR-230;1248,000;1249,000;1,000;26/07/2023;-4,2823909;-55,9489102;42,500;
PA;BR-230;1249,000;1250,000;1,000;26/07/2023;-4,2823909;-55,9489102;36,250;
PA;BR-230;1250,000;1251,000;1,000;26/07/2023;-4,2823909;-55,9489102;43,750;
PA;BR-230;1251,000;1252,000;1,000;26/07/2023;-4,2823909;-55,9489102;31,250;
PA;BR-230;1252,000;1253,000;1,000;26/07/2023;-4,2823909;-55,9489102;43,750;
PA;BR-230;1253,000;1254,000;1,000;26/07/2023;-4,2823909;-55,9489102;36,250;
PA;BR-230;1254,000;1255,000;1,000;26/07/2023;-4,2823909;-55,9489102;36,250;
PA;BR-230;1255,000;1256,000;1,000;26/07/2023;-4,2823909;-55,9489102;30,000;
PA;BR-230;1256,000;1257,000;1,000;26/07/2023;-4,2823909;-55,9489102;38,750;
PA;BR-230;1257,000;1258,000;1,000;26/07/2023;-4,2823909;-55,9489102;17,500;
PA;BR-230;1258,000;1259,000;1,000;26/07/2023;-4,2823909;-55,9489102;22,500;
PA;BR-230;1259,000;1260,000;1,000;26/07/2023;-4,2823909;-55,9489102;31,250;
PA;BR-230;1260,000;1261,000;1,000;26/07/2023;-4,2823909;-55,9489102;43,750;
PA;BR-230;1261,000;1262,000;1,000;26/07/2023;-4,2823909;-55,9489102;18,750;
PA;BR-230;1262,000;1263,000;1,000;26/07/2023;-4,2823909;-55,9489102;38,750;
PA;BR-230;1263,000;1264,000;1,000;26/07/2023;-4,2823909;-55,9489102;35,000;
PA;BR-230;1264,000;1265,000;1,000;26/07/2023;-4,2823909;-55,9489102;11,250;
PA;BR-230;1265,000;1266,000;1,000;26/07/2023;-4,2823909;-55,9489102;30,000;
PA;BR-230;1266,000;1267,000;1,000;26/07/2023;-4,2823909;-55,9489102;43,750;
PA;BR-230;1267,000;1268,000;1,000;26/07/2023;-4,2823909;-55,9489102;31,250;
PA;BR-230;1268,000;1269,000;1,000;26/07/2023;-4,2823909;-55,9489102;30,000;
PA;BR-230;1269,000;1270,000;1,000;26/07/2023;-4,2823909;-55,9489102;31,250;
PA;BR-230;1270,000;1271,000;1,000;26/07/2023;-4,2823909;-55,9489102;42,500;
PA;BR-230;1271,000;1272,000;1,000;26/07/2023;-4,2823909;-55,9489102;43,750;
PA;BR-230;1272,000;1273,000;1,000;26/07/2023;-4,2823909;-55,9489102;35,000;
PA;BR-230;1273,000;1274,000;1,000;26/07/2023;-4,2823909;-55,9489102;30,000;
PA;BR-230;1274,000;1275,000;1,000;26/07/2023;-4,2823909;-55,9489102;31,250;
PA;BR-230;1275,000;1276,000;1,000;26/07/2023;-4,2823909;-55,9489102;38,750;
PA;BR-230;1276,000;1277,000;1,000;26/07/2023;-4,2823909;-55,9489102;17,500;
PA;BR-230;1277,000;1278,000;1,000;26/07/2023;-4,2823909;-55,9489102;17,500;
PA;BR-230;1278,000;1279,000;1,000;26/07/2023;-4,2823909;-55,9489102;30,000;
PA;BR-230;1279,000;1280,000;1,000;26/07/2023;-4,2823909;-55,9489102;35,000;
PA;BR-230;1280,000;1281,000;1,000;26/07/2023;-4,2823909;-55,9489102;22,500;
PA;BR-230;1281,000;1282,000;1,000;26/07/2023;-4,2823909;-55,9489102;36,250;
PA;BR-230;1282,000;1283,000;1,000;26/07/2023;-4,2823909;-55,9489102;36,250;
PA;BR-230;1283,000;1284,000;1,000;26/07/2023;-4,2823909;-55,9489102;43,750;
PA;BR-230;1284,000;1285,000;1,000;26/07/2023;-4,2823909;-55,9489102;3,750;
