;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
UF;Rodovia;km inicial;km final;Extensão (km);Data;Latitude;Longitude;ICMNP
RR;BR-210;86,000;85,000;1,000;02/03/2023;0,8769015;-59,6930282;88,750
RR;BR-210;85,000;84,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;84,000;83,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;83,000;82,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;82,000;81,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;81,000;80,000;1,000;02/03/2023;0,8769015;-59,6930282;88,750
RR;BR-210;80,000;79,000;1,000;02/03/2023;0,8769015;-59,6930282;88,750
RR;BR-210;79,000;78,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;78,000;77,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;77,000;76,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;76,000;75,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;75,000;74,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;74,000;73,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;73,000;72,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;72,000;71,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;71,000;70,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;70,000;69,000;1,000;02/03/2023;0,8769015;-59,6930282;75,000
RR;BR-210;69,000;68,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;68,000;67,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;67,000;66,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;66,000;65,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;65,000;64,000;1,000;02/03/2023;0,8769015;-59,6930282;92,500
RR;BR-210;64,000;63,000;1,000;02/03/2023;0,8769015;-59,6930282;95,000
RR;BR-210;63,000;62,000;1,000;02/03/2023;0,8045743;-59,4287397;92,500
RR;BR-210;62,000;61,000;1,000;02/03/2023;0,8045743;-59,4287397;92,500
RR;BR-210;61,000;60,000;1,000;02/03/2023;0,8045743;-59,4287397;92,500
RR;BR-210;60,000;59,000;1,000;02/03/2023;0,7962177;-59,4121948;92,500
RR;BR-210;59,000;58,000;1,000;02/03/2023;0,7982546;-59,410037;92,500
RR;BR-210;58,000;57,000;1,000;02/03/2023;0,7962177;-59,4121948;92,500
RR;BR-210;57,000;56,000;1,000;02/03/2023;0,8009282;-59,3916966;92,500
RR;BR-210;56,000;55,000;1,000;02/03/2023;0,7982546;-59,410037;92,500
RR;BR-210;55,000;54,000;1,000;02/03/2023;0,7966999;-59,3811335;92,500
RR;BR-210;54,000;53,000;1,000;02/03/2023;0,7982546;-59,410037;92,500
RR;BR-210;53,000;52,000;1,000;02/03/2023;0,8022689;-59,3985289;92,500
RR;BR-210;52,000;51,000;1,000;02/03/2023;0,8009282;-59,3916966;92,500
RR;BR-210;51,000;50,000;1,000;02/03/2023;0,7982546;-59,410037;92,500
RR;BR-210;50,000;49,000;1,000;02/03/2023;0,8009282;-59,3916966;92,500
RR;BR-210;49,000;48,000;1,000;02/03/2023;0,7982546;-59,410037;92,500
RR;BR-210;48,000;47,000;1,000;02/03/2023;0,7982546;-59,410037;92,500
RR;BR-210;47,000;46,000;1,000;02/03/2023;0,7982546;-59,410037;92,500
RR;BR-210;46,000;45,000;1,000;02/03/2023;0,7982546;-59,410037;75,000
RR;BR-210;45,000;44,000;1,000;02/03/2023;0,7982546;-59,410037;75,000
RR;BR-432;166,700;165,000;1,700;03/03/2023;2,6073764;-60,6022025;57,500
RR;BR-432;165,000;164,000;1,000;03/03/2023;2,6073764;-60,6022025;57,500
