UF;Rodovia;km inicial;km final;Extensão (km);Data;Latitude;Longitude;Observação;ICC;ICP;ICM
RR;BR-174;91,000;90,000;1,000;20/01/2022;0,00514182;-60,6473441;;50,000;0,000;15,000
RR;BR-174;90,000;89,000;1,000;20/01/2022;0,00514182;-60,6473441;;50,000;0,000;15,000
RR;BR-174;89,000;88,000;1,000;20/01/2022;0,00514182;-60,6473441;;50,000;0,000;15,000
RR;BR-174;88,000;87,000;1,000;20/01/2022;-0,0890451;-60,6990664;;50,000;0,000;15,000
RR;BR-174;87,000;86,000;1,000;20/01/2022;-0,0890451;-60,6990664;;50,000;12,500;23,750
RR;BR-174;86,000;85,000;1,000;20/01/2022;-0,11933472;-60,6919559;;50,000;0,000;15,000
RR;BR-174;85,000;84,000;1,000;20/01/2022;-0,11933472;-60,6919559;;37,500;0,000;11,250
RR;BR-174;84,000;83,000;1,000;20/01/2022;-0,11933472;-60,6919559;;37,500;0,000;11,250
RR;BR-174;83,000;82,000;1,000;20/01/2022;-0,14059773;-60,685623;;37,500;0,000;11,250
RR;BR-174;82,000;81,000;1,000;20/01/2022;-0,14059773;-60,685623;;37,500;0,000;11,250
RR;BR-174;81,000;80,000;1,000;20/01/2022;-0,14059773;-60,685623;;37,500;0,000;11,250
RR;BR-174;80,000;79,000;1,000;20/01/2022;-0,17667277;-60,6868898;;50,000;0,000;15,000
RR;BR-174;79,000;78,000;1,000;20/01/2022;-0,17667277;-60,6868898;;37,500;0,000;11,250
RR;BR-174;78,000;77,000;1,000;20/01/2022;-0,17667277;-60,6868898;;37,500;0,000;11,250
RR;BR-174;77,000;76,000;1,000;20/01/2022;-0,17667277;-60,6868898;;37,500;0,000;11,250
RR;BR-174;76,000;75,000;1,000;20/01/2022;-0,17667277;-60,6868898;;37,500;0,000;11,250
RR;BR-174;75,000;74,000;1,000;20/01/2022;-0,17667277;-60,6868898;;50,000;0,000;15,000
RR;BR-174;74,000;73,000;1,000;20/01/2022;-0,17667277;-60,6868898;;50,000;0,000;15,000
RR;BR-174;73,000;72,000;1,000;20/01/2022;-0,17667277;-60,6868898;;75,000;0,000;22,500
RR;BR-174;72,000;71,000;1,000;20/01/2022;-0,17667277;-60,6868898;;50,000;0,000;15,000
RR;BR-174;71,000;70,000;1,000;20/01/2022;-0,17667277;-60,6868898;;65,000;0,000;19,500
RR;BR-174;70,000;69,000;1,000;20/01/2022;-0,25891027;-60,6901764;;65,000;0,000;19,500
RR;BR-174;69,000;68,000;1,000;20/01/2022;-0,25891027;-60,6901764;;65,000;0,000;19,500
RR;BR-174;68,000;67,000;1,000;20/01/2022;-0,25891027;-60,6901764;;65,000;0,000;19,500
RR;BR-174;67,000;66,000;1,000;20/01/2022;-0,25891027;-60,6901764;;65,000;0,000;19,500
RR;BR-174;66,000;65,000;1,000;20/01/2022;-0,2920989;-60,6923738;;65,000;80,000;75,500
RR;BR-174;65,000;64,000;1,000;20/01/2022;-0,2920989;-60,6923738;;45,000;0,000;13,500
RR;BR-174;64,000;63,000;1,000;20/01/2022;-0,30953496;-60,688154;;65,000;80,000;75,500
RR;BR-174;63,000;62,000;1,000;20/01/2022;-0,32202817;-60,689793;;65,000;80,000;75,500
RR;BR-174;62,000;61,000;1,000;20/01/2022;-0,32202817;-60,689793;;65,000;80,000;75,500
RR;BR-174;61,000;60,000;1,000;20/01/2022;-0,3289446;-60,6897067;;65,000;80,000;75,500
RR;BR-174;60,000;59,000;1,000;20/01/2022;-0,3289446;-60,6897067;;65,000;80,000;75,500
RR;BR-174;59,000;58,000;1,000;20/01/2022;-0,35479086;-60,6873045;;65,000;100,000;89,500
RR;BR-174;58,000;57,000;1,000;20/01/2022;-0,35479086;-60,6873045;;90,000;100,000;97,000
RR;BR-174;57,000;56,000;1,000;20/01/2022;-0,35479086;-60,6873045;;50,000;100,000;85,000
RR;BR-174;56,000;55,000;1,000;20/01/2022;-0,35479086;-60,6873045;;100,000;100,000;100,000
RR;BR-174;55,000;54,000;1,000;20/01/2022;-0,35479086;-60,6873045;;100,000;100,000;100,000
RR;BR-174;54,000;53,000;1,000;20/01/2022;-0,35479086;-60,6873045;;50,000;100,000;85,000
RR;BR-174;53,000;52,000;1,000;20/01/2022;-0,35479086;-60,6873045;;50,000;100,000;85,000
RR;BR-174;52,000;51,000;1,000;20/01/2022;-0,35479086;-60,6873045;;50,000;100,000;85,000
RR;BR-174;51,000;50,000;1,000;20/01/2022;-0,35479086;-60,6873045;;50,000;100,000;85,000
RR;BR-174;50,000;49,000;1,000;20/01/2022;-0,35479086;-60,6873045;;100,000;100,000;100,000
RR;BR-174;49,000;48,000;1,000;20/01/2022;-0,43628329;-60,6706703;;75,000;100,000;92,500
RR;BR-174;48,000;47,000;1,000;20/01/2022;-0,43628329;-60,6706703;;100,000;100,000;100,000
RR;BR-174;47,000;46,000;1,000;20/01/2022;-0,43628329;-60,6706703;;100,000;100,000;100,000
RR;BR-174;46,000;45,000;1,000;20/01/2022;-0,43628329;-60,6706703;;100,000;100,000;100,000
RR;BR-174;45,000;44,000;1,000;20/01/2022;-0,43628329;-60,6706703;;75,000;100,000;92,500
RR;BR-174;44,000;43,000;1,000;20/01/2022;-0,43628329;-60,6706703;;85,000;60,000;67,500
RR;BR-174;43,000;42,000;1,000;20/01/2022;-0,43628329;-60,6706703;;85,000;60,000;67,500
RR;BR-174;42,000;41,000;1,000;20/01/2022;-0,43628329;-60,6706703;;100,000;100,000;100,000
RR;BR-174;41,000;40,000;1,000;20/01/2022;-0,43628329;-60,6706703;;100,000;60,000;72,000
RR;BR-174;40,000;39,000;1,000;20/01/2022;-0,43628329;-60,6706703;;100,000;100,000;100,000
RR;BR-174;39,000;38,000;1,000;20/01/2022;-0,43628329;-60,6706703;;100,000;100,000;100,000
RR;BR-174;38,000;37,000;1,000;20/01/2022;-0,43628329;-60,6706703;;100,000;100,000;100,000
RR;BR-174;37,000;36,000;1,000;20/01/2022;-0,43628329;-60,6706703;;100,000;100,000;100,000
RR;BR-174;36,000;35,000;1,000;20/01/2022;-0,43628329;-60,6706703;;100,000;100,000;100,000
RR;BR-174;35,000;34,000;1,000;20/01/2022;-0,43628329;-60,6706703;;65,000;100,000;89,500
RR;BR-174;34,000;33,000;1,000;20/01/2022;-0,43628329;-60,6706703;;65,000;100,000;89,500
RR;BR-174;33,000;32,000;1,000;20/01/2022;-0,57598602;-60,6204417;;100,000;100,000;100,000
RR;BR-174;32,000;31,000;1,000;20/01/2022;-0,57598602;-60,6204417;;100,000;100,000;100,000
RR;BR-174;31,000;30,000;1,000;20/01/2022;-0,57598602;-60,6204417;;100,000;90,000;93,000
RR;BR-174;30,000;29,000;1,000;20/01/2022;-0,57598602;-60,6204417;;100,000;100,000;100,000
RR;BR-174;29,000;28,000;1,000;20/01/2022;-0,57598602;-60,6204417;;100,000;100,000;100,000
RR;BR-174;28,000;27,000;1,000;20/01/2022;-0,57598602;-60,6204417;;100,000;100,000;100,000
RR;BR-174;27,000;26,000;1,000;20/01/2022;-0,57598602;-60,6204417;;100,000;100,000;100,000
RR;BR-174;26,000;25,000;1,000;20/01/2022;-0,57598602;-60,6204417;;100,000;100,000;100,000
RR;BR-174;25,000;24,000;1,000;20/01/2022;-0,57598602;-60,6204417;;100,000;60,000;72,000
RR;BR-174;24,000;23,000;1,000;20/01/2022;-0,57598602;-60,6204417;;75,000;100,000;92,500
RR;BR-174;23,000;22,000;1,000;20/01/2022;-0,57598602;-60,6204417;;60,000;50,000;53,000
RR;BR-174;22,000;21,000;1,000;20/01/2022;-0,57598602;-60,6204417;;50,000;50,000;50,000
RR;BR-174;21,000;20,000;1,000;20/01/2022;-0,57598602;-60,6204417;;50,000;45,000;46,500
RR;BR-174;20,000;19,000;1,000;20/01/2022;-0,57598602;-60,6204417;;50,000;45,000;46,500
RR;BR-174;19,000;18,000;1,000;20/01/2022;-0,57598602;-60,6204417;;50,000;50,000;50,000
RR;BR-174;18,000;17,000;1,000;20/01/2022;-0,57598602;-60,6204417;;37,500;40,000;39,250
RR;BR-174;17,000;16,000;1,000;20/01/2022;-0,57598602;-60,6204417;;50,000;0,000;15,000
RR;BR-174;16,000;15,000;1,000;20/01/2022;-0,57598602;-60,6204417;;32,500;0,000;9,750
RR;BR-174;15,000;14,000;1,000;20/01/2022;-0,57598602;-60,6204417;;32,500;20,000;23,750
RR;BR-174;14,000;13,000;1,000;20/01/2022;-0,57598602;-60,6204417;;32,500;0,000;9,750
RR;BR-174;13,000;12,000;1,000;20/01/2022;-0,57598602;-60,6204417;;32,500;0,000;9,750
RR;BR-174;12,000;11,000;1,000;20/01/2022;-0,57598602;-60,6204417;;65,000;0,000;19,500
RR;BR-174;11,000;10,000;1,000;20/01/2022;-0,57598602;-60,6204417;;65,000;0,000;19,500
RR;BR-174;10,000;9,000;1,000;20/01/2022;-0,57598602;-60,6204417;;50,000;12,500;23,750
RR;BR-174;9,000;8,000;1,000;20/01/2022;-0,57598602;-60,6204417;;65,000;0,000;19,500
RR;BR-174;8,000;7,000;1,000;20/01/2022;-0,57598602;-60,6204417;;45,000;0,000;13,500
RR;BR-174;7,000;6,000;1,000;20/01/2022;-0,57598602;-60,6204417;;32,500;0,000;9,750
RR;BR-174;6,000;5,000;1,000;20/01/2022;-0,57598602;-60,6204417;;32,500;12,500;18,500
RR;BR-174;5,000;4,000;1,000;20/01/2022;-0,57598602;-60,6204417;;32,500;0,000;9,750
RR;BR-174;4,000;3,000;1,000;20/01/2022;-0,57598602;-60,6204417;;32,500;0,000;9,750
RR;BR-174;3,000;2,000;1,000;20/01/2022;-0,57598602;-60,6204417;;50,000;40,000;43,000
RR;BR-174;2,000;1,000;1,000;20/01/2022;-0,57598602;-60,6204417;;75,000;40,000;50,500
RR;BR-174;124,000;123,000;1,000;23/01/2022;3,38269161;-59,8587703;;45,000;0,000;13,500
RR;BR-174;123,000;122,000;1,000;23/01/2022;3,38269161;-59,8587703;;42,500;0,000;12,750
RR;BR-174;122,000;121,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;121,000;120,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;120,000;119,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;119,000;118,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;118,000;117,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;117,000;116,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;116,000;115,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;115,000;114,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;114,000;113,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;113,000;112,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;112,000;111,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;111,000;110,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;110,000;109,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;109,000;108,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;108,000;107,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;107,000;106,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;106,000;105,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;105,000;104,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;104,000;103,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;103,000;102,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;102,000;101,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;101,000;100,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;100,000;99,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;99,000;98,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;98,000;97,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;97,000;96,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;96,000;95,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;95,000;94,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;94,000;93,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;93,000;92,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;92,000;91,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;91,000;90,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;90,000;89,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;89,000;88,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;88,000;87,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;87,000;86,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;86,000;85,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;85,000;84,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;84,000;83,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;83,000;82,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;82,000;81,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;81,000;80,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;80,000;79,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;79,000;78,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;78,000;77,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;77,000;76,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;76,000;75,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;75,000;74,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;74,000;73,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;73,000;72,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;72,000;71,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;71,000;70,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;70,000;69,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;69,000;68,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;68,000;67,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;67,000;66,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;66,000;65,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;65,000;64,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;64,000;63,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;63,000;62,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;62,000;61,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;61,000;60,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;60,000;59,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;59,000;58,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;58,000;57,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;57,000;56,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;56,000;55,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;55,000;54,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;54,000;53,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;53,000;52,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;52,000;51,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;51,000;50,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;50,000;49,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;49,000;48,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;48,000;47,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;47,000;46,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;46,000;45,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;45,000;44,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;44,000;43,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;43,000;42,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;42,000;41,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;41,000;40,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;40,000;39,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;39,000;38,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;38,000;37,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;37,000;36,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;36,000;35,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;35,000;34,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;34,000;33,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;33,000;32,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;32,000;31,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;31,000;30,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;30,000;29,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;29,000;28,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;28,000;27,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;27,000;26,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;26,000;25,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;25,000;24,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;24,000;23,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;23,000;22,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;22,000;21,000;1,000;23/01/2022;3,38269161;-59,8587703;;32,500;0,000;9,750
RR;BR-174;21,000;20,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;20,000;19,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;19,000;18,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;18,000;17,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;17,000;16,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;16,000;15,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;15,000;14,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;14,000;13,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;13,000;12,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;12,000;11,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;11,000;10,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;10,000;9,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;9,000;8,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;8,000;7,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;7,000;6,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;6,000;5,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
RR;BR-174;5,000;4,000;1,000;23/01/2022;3,38269161;-59,8587703;;25,000;0,000;7,500
CE;BR-404;73,200;74,000;0,800;24/01/2022;-4,73840989;-40,927597;;37,500;5,000;14,750
CE;BR-404;74,000;75,000;1,000;24/01/2022;-4,73840989;-40,927597;;37,500;17,500;23,500
CE;BR-404;75,000;76,000;1,000;24/01/2022;-4,73840989;-40,927597;;52,500;10,000;22,750
CE;BR-404;76,000;77,000;1,000;24/01/2022;-4,73840989;-40,927597;;47,500;17,500;26,500
CE;BR-404;77,000;78,000;1,000;24/01/2022;-4,73840989;-40,927597;;47,500;10,000;21,250
CE;BR-404;78,000;79,000;1,000;24/01/2022;-4,73840989;-40,927597;;47,500;5,000;17,750
CE;BR-404;79,000;80,000;1,000;24/01/2022;-4,73840989;-40,927597;;47,500;5,000;17,750
CE;BR-404;80,000;81,000;1,000;24/01/2022;-4,73840989;-40,927597;;47,500;5,000;17,750
CE;BR-404;81,000;82,000;1,000;24/01/2022;-4,73840989;-40,927597;;47,500;5,000;17,750
CE;BR-404;82,000;83,000;1,000;24/01/2022;-4,73840989;-40,927597;;47,500;17,500;26,500
CE;BR-404;83,000;84,000;1,000;24/01/2022;-4,73840989;-40,927597;;47,500;12,500;23,000
CE;BR-404;84,000;85,000;1,000;24/01/2022;-4,73840989;-40,927597;;47,500;30,000;35,250
CE;BR-404;85,000;86,000;1,000;24/01/2022;-4,73840989;-40,927597;;47,500;17,500;26,500
CE;BR-404;86,000;87,000;1,000;24/01/2022;-4,73840989;-40,927597;;47,500;27,500;33,500
CE;BR-404;87,000;88,000;1,000;24/01/2022;-4,73840989;-40,927597;;47,500;47,500;47,500
CE;BR-404;88,000;89,000;1,000;24/01/2022;-4,73840989;-40,927597;;47,500;40,000;42,250
CE;BR-404;89,000;90,000;1,000;24/01/2022;-4,73840989;-40,927597;;47,500;35,000;38,750
CE;BR-404;90,000;91,000;1,000;24/01/2022;-4,73840989;-40,927597;;32,500;27,500;29,000
CE;BR-404;91,000;92,000;1,000;24/01/2022;-4,73840989;-40,927597;;47,500;60,000;56,250
CE;BR-404;92,000;93,000;1,000;24/01/2022;-4,73840989;-40,927597;;47,500;27,500;33,500
CE;BR-404;93,000;94,000;1,000;24/01/2022;-5,06340347;-40,7057352;;47,500;17,500;26,500
CE;BR-404;94,000;95,000;1,000;24/01/2022;-5,06340347;-40,7057352;;47,500;27,500;33,500
CE;BR-404;95,000;96,000;1,000;24/01/2022;-5,06340347;-40,7057352;;47,500;10,000;21,250
CE;BR-404;96,000;97,000;1,000;24/01/2022;-5,06340347;-40,7057352;;47,500;17,500;26,500
CE;BR-404;97,000;98,000;1,000;24/01/2022;-5,06340347;-40,7057352;;47,500;47,500;47,500
CE;BR-404;98,000;99,000;1,000;24/01/2022;-5,06340347;-40,7057352;;47,500;17,500;26,500
CE;BR-404;99,000;100,000;1,000;24/01/2022;-5,06340347;-40,7057352;;47,500;37,500;40,500
CE;BR-404;100,000;101,000;1,000;24/01/2022;-5,06340347;-40,7057352;;47,500;20,000;28,250
CE;BR-404;101,000;102,000;1,000;24/01/2022;-5,06340347;-40,7057352;;47,500;30,000;35,250
CE;BR-404;102,000;103,000;1,000;24/01/2022;-5,06340347;-40,7057352;;62,500;5,000;22,250
CE;BR-404;103,000;104,000;1,000;24/01/2022;-5,06340347;-40,7057352;;62,500;12,500;27,500
CE;BR-404;104,000;105,000;1,000;24/01/2022;-5,06340347;-40,7057352;;75,000;37,500;48,750
CE;BR-404;105,000;106,000;1,000;24/01/2022;-5,06340347;-40,7057352;;75,000;17,500;34,750
CE;BR-404;106,000;107,000;1,000;24/01/2022;-5,1636904;-40,6622296;;62,500;17,500;31,000
CE;BR-404;107,000;108,000;1,000;24/01/2022;-5,1636904;-40,6622296;;62,500;30,000;39,750
CE;BR-404;108,000;109,000;1,000;24/01/2022;-5,1636904;-40,6622296;;75,000;25,000;40,000
RS;BR-470;133,390;134,000;0,610;24/01/2022;-28,6288648;-51,5720758;;20,000;0,000;6,000
RS;BR-470;134,000;135,000;1,000;24/01/2022;-28,6359099;-51,5743335;;20,000;0,000;6,000
RS;BR-470;135,000;136,000;1,000;24/01/2022;-28,6323564;-51,5733354;;20,000;5,000;9,500
RS;BR-470;136,000;137,000;1,000;24/01/2022;-28,6359099;-51,5743335;;32,500;5,000;13,250
RS;BR-470;137,000;138,000;1,000;24/01/2022;-28,6359099;-51,5743335;;40,000;10,000;19,000
RS;BR-470;138,000;139,000;1,000;24/01/2022;-28,6359099;-51,5743335;;45,000;10,000;20,500
RS;BR-470;139,000;140,000;1,000;24/01/2022;-28,6676136;-51,588933;;32,500;10,000;16,750
RS;BR-470;140,000;141,000;1,000;24/01/2022;-28,6676136;-51,588933;;27,500;10,000;15,250
RS;BR-470;141,000;142,000;1,000;24/01/2022;-28,6806776;-51,6065659;;45,000;22,500;29,250
RS;BR-470;142,000;143,000;1,000;24/01/2022;-28,6353813;-51,5736759;;45,000;10,000;20,500
RS;BR-470;143,000;144,000;1,000;24/01/2022;-28,6774977;-51,6087642;;32,500;70,000;58,750
RS;BR-470;144,000;145,000;1,000;24/01/2022;-28,6944122;-51,6054362;;45,000;10,000;20,500
RS;BR-470;145,000;146,000;1,000;24/01/2022;-28,6774977;-51,6087642;;32,500;10,000;16,750
RS;BR-470;146,000;147,000;1,000;24/01/2022;-28,6806776;-51,6065659;;45,000;70,000;62,500
RS;BR-470;147,000;148,000;1,000;24/01/2022;-28,6774259;-51,6088688;;32,500;70,000;58,750
